,,,x,y
,,,-0.00051,-0.0084
,,,-0.000508,-0.0084
,,,-0.000506,-0.0084
,,,-0.000504,-0.0088
,,,-0.000502,-0.0096
,,,-0.0005,-0.0088
,,,-0.000498,-0.0092
,,,-0.000496,-0.0084
,,,-0.000494,-0.008
,,,-0.000492,-0.0088
,,,-0.00049,-0.0084
,,,-0.000488,-0.0092
,,,-0.000486,-0.0096
,,,-0.000484,-0.0096
,,,-0.000482,-0.0084
,,,-0.00048,-0.0088
,,,-0.000478,-0.008
,,,-0.000476,-0.0088
,,,-0.000474,-0.0088
,,,-0.000472,-0.0092
,,,-0.00047,-0.0088
,,,-0.000468,-0.0088
,,,-0.000466,-0.0084
,,,-0.000464,-0.0084
,,,-0.000462,-0.0084
,,,-0.00046,-0.0096
,,,-0.000458,-0.0092
,,,-0.000456,-0.0096
,,,-0.000454,-0.0084
,,,-0.000452,-0.0084
,,,-0.00045,-0.0084
,,,-0.000448,-0.0084
,,,-0.000446,-0.0084
,,,-0.000444,-0.0096
,,,-0.000442,-0.0092
,,,-0.00044,-0.0092
,,,-0.000438,-0.0084
,,,-0.000436,-0.008
,,,-0.000434,-0.008
,,,-0.000432,-0.0088
,,,-0.00043,-0.0088
,,,-0.000428,-0.0092
,,,-0.000426,-0.0088
,,,-0.000424,-0.0084
,,,-0.000422,-0.0088
,,,-0.00042,-0.0076
,,,-0.000418,-0.0088
,,,-0.000416,-0.0096
,,,-0.000414,-0.0092
,,,-0.000412,-0.0092
,,,-0.00041,-0.008
,,,-0.000408,-0.008
,,,-0.000406,-0.0084
,,,-0.000404,-0.0084
,,,-0.000402,-0.0088
,,,-0.0004,-0.0092
,,,-0.000398,-0.0092
,,,-0.000396,-0.0088
,,,-0.000394,-0.0084
,,,-0.000392,-0.008
,,,-0.00039,-0.0088
,,,-0.000388,-0.0088
,,,-0.000386,-0.0088
,,,-0.000384,-0.0088
,,,-0.000382,-0.0084
,,,-0.00038,-0.0084
,,,-0.000378,-0.0076
,,,-0.000376,-0.0076
,,,-0.000374,-0.0092
,,,-0.000372,-0.0088
,,,-0.00037,-0.0092
,,,-0.000368,-0.0088
,,,-0.000366,-0.0084
,,,-0.000364,-0.0088
,,,-0.000362,-0.008
,,,-0.00036,-0.0084
,,,-0.000358,-0.0092
,,,-0.000356,-0.0092
,,,-0.000354,-0.0088
,,,-0.000352,-0.0088
,,,-0.00035,-0.008
,,,-0.000348,-0.008
,,,-0.000346,-0.0092
,,,-0.000344,-0.0084
,,,-0.000342,-0.0092
,,,-0.00034,-0.0084
,,,-0.000338,-0.008
,,,-0.000336,-0.0084
,,,-0.000334,-0.0076
,,,-0.000332,-0.0088
,,,-0.00033,-0.0088
,,,-0.000328,-0.0088
,,,-0.000326,-0.0084
,,,-0.000324,-0.0076
,,,-0.000322,-0.0076
,,,-0.00032,-0.008
,,,-0.000318,-0.0076
,,,-0.000316,-0.0084
,,,-0.000314,-0.0084
,,,-0.000312,-0.0088
,,,-0.00031,-0.008
,,,-0.000308,-0.0076
,,,-0.000306,-0.0076
,,,-0.000304,-0.0084
,,,-0.000302,-0.008
,,,-0.0003,-0.0088
,,,-0.000298,-0.008
,,,-0.000296,-0.008
,,,-0.000294,-0.008
,,,-0.000292,-0.0076
,,,-0.00029,-0.0072
,,,-0.000288,-0.0092
,,,-0.000286,-0.0084
,,,-0.000284,-0.0088
,,,-0.000282,-0.008
,,,-0.00028,-0.0076
,,,-0.000278,-0.008
,,,-0.000276,-0.008
,,,-0.000274,-0.008
,,,-0.000272,-0.0092
,,,-0.00027,-0.0084
,,,-0.000268,-0.0084
,,,-0.000266,-0.008
,,,-0.000264,-0.0072
,,,-0.000262,-0.008
,,,-0.00026,-0.0088
,,,-0.000258,-0.008
,,,-0.000256,-0.0084
,,,-0.000254,-0.0084
,,,-0.000252,-0.008
,,,-0.00025,-0.0076
,,,-0.000248,-0.0076
,,,-0.000246,-0.0084
,,,-0.000244,-0.0084
,,,-0.000242,-0.0084
,,,-0.00024,-0.0084
,,,-0.000238,-0.0076
,,,-0.000236,-0.0076
,,,-0.000234,-0.008
,,,-0.000232,-0.008
,,,-0.00023,-0.0088
,,,-0.000228,-0.0084
,,,-0.000226,-0.0084
,,,-0.000224,-0.008
,,,-0.000222,-0.0076
,,,-0.00022,-0.008
,,,-0.000218,-0.0084
,,,-0.000216,-0.008
,,,-0.000214,-0.0088
,,,-0.000212,-0.0088
,,,-0.00021,-0.008
,,,-0.000208,-0.0084
,,,-0.000206,-0.008
,,,-0.000204,-0.008
,,,-0.000202,-0.0096
,,,-0.0002,-0.0084
,,,-0.000198,-0.0092
,,,-0.000196,-0.0084
,,,-0.000194,-0.0084
,,,-0.000192,-0.0084
,,,-0.00019,-0.008
,,,-0.000188,-0.0088
,,,-0.000186,-0.0092
,,,-0.000184,-0.0092
,,,-0.000182,-0.0088
,,,-0.00018,-0.0084
,,,-0.000178,-0.008
,,,-0.000176,-0.0084
,,,-0.000174,-0.0092
,,,-0.000172,-0.0088
,,,-0.00017,-0.0092
,,,-0.000168,-0.0084
,,,-0.000166,-0.0088
,,,-0.000164,-0.0084
,,,-0.000162,-0.0076
,,,-0.00016,-0.0092
,,,-0.000158,-0.0092
,,,-0.000156,-0.0088
,,,-0.000154,-0.0084
,,,-0.000152,-0.0076
,,,-0.00015,-0.008
,,,-0.000148,-0.008
,,,-0.000146,-0.0076
,,,-0.000144,-0.0092
,,,-0.000142,-0.0084
,,,-0.00014,-0.0088
,,,-0.000138,-0.008
,,,-0.000136,-0.0076
,,,-0.000134,-0.0076
,,,-0.000132,-0.0084
,,,-0.00013,-0.008
,,,-0.000128,-0.0088
,,,-0.000126,-0.0084
,,,-0.000124,-0.008
,,,-0.000122,-0.0076
,,,-0.00012,-0.0076
,,,-0.000118,-0.0076
,,,-0.000116,-0.0088
,,,-0.000114,-0.008
,,,-0.000112,-0.0084
,,,-0.00011,-0.0076
,,,-0.000108,-0.0076
,,,-0.000106,-0.008
,,,-0.000104,-0.0076
,,,-0.000102,-0.0084
,,,-0.0001,-0.0088
,,,-0.000098,-0.0084
,,,-0.000096,-0.008
,,,-0.000094,-0.0076
,,,-0.000092,-0.0072
,,,-0.00009,-0.008
,,,-0.000088,-0.008
,,,-0.000086,-0.0088
,,,-0.000084,-0.0084
,,,-0.000082,-0.0076
,,,-0.00008,-0.008
,,,-0.000078,-0.0076
,,,-0.000076,-0.0072
,,,-0.000074,-0.0084
,,,-0.000072,-0.008
,,,-0.00007,-0.0084
,,,-0.000068,-0.008
,,,-0.000066,-0.0072
,,,-0.000064,-0.0072
,,,-0.000062,-0.0072
,,,-0.00006,-0.0072
,,,-0.000058,-0.0084
,,,-0.000056,-0.008
,,,-0.000054,-0.008
,,,-0.000052,-0.0072
,,,-0.00005,-0.0068
,,,-0.000048,-0.0076
,,,-0.000046,-0.008
,,,-0.000044,-0.0076
,,,-0.000042,-0.0084
,,,-0.00004,-0.008
,,,-0.000038,-0.0076
,,,-0.000036,-0.0076
,,,-0.000034,-0.0068
,,,-0.000032,-0.0076
,,,-0.00003,-0.0088
,,,-0.000028,-0.0084
,,,-0.000026,-0.008
,,,-0.000024,-0.0076
,,,-0.000022,-0.0076
,,,-0.00002,-0.0084
,,,-0.000018,-0.0076
,,,-0.000016,-0.0084
,,,-0.000014,-0.0084
,,,-0.000012,-0.0084
,,,-0.00001,-0.0076
,,,-0.000008,-0.0072
,,,-0.000006,-0.0068
,,,-0.000004,-0.0076
,,,-0.000002,-0.0076
,,,0,-0.0084
,,,0.000002,-0.008
,,,0.000004,-0.0076
,,,0.000006,-0.0072
,,,0.000008,-0.0068
,,,0.00001,-0.0068
,,,0.000012,-0.0084
,,,0.000014,-0.0076
,,,0.000016,-0.0084
,,,0.000018,-0.0072
,,,0.00002,-0.0068
,,,0.000022,-0.0072
,,,0.000024,-0.0072
,,,0.000026,-0.0072
,,,0.000028,-0.0084
,,,0.00003,-0.008
,,,0.000032,-0.008
,,,0.000034,-0.0072
,,,0.000036,-0.0064
,,,0.000038,-0.0068
,,,0.00004,-0.008
,,,0.000042,-0.0076
,,,0.000044,-0.0084
,,,0.000046,-0.0076
,,,0.000048,-0.0072
,,,0.00005,-0.0076
,,,0.000052,-0.0072
,,,0.000054,-0.008
,,,0.000056,-0.0084
,,,0.000058,-0.0084
,,,0.00006,-0.0084
,,,0.000062,-0.0072
,,,0.000064,-0.0076
,,,0.000066,-0.0076
,,,0.000068,-0.0076
,,,0.00007,-0.008
,,,0.000072,-0.0084
,,,0.000074,-0.008
,,,0.000076,-0.0072
,,,0.000078,-0.0072
,,,0.00008,-0.0072
,,,0.000082,-0.0076
,,,0.000084,-0.0076
,,,0.000086,-0.008
,,,0.000088,-0.008
,,,0.00009,-0.0076
,,,0.000092,-0.0076
,,,0.000094,-0.0072
,,,0.000096,-0.0068
,,,0.000098,-0.0084
,,,0.0001,-0.0072
,,,0.000102,-0.0076
,,,0.000104,-0.0072
,,,0.000106,-0.0072
,,,0.000108,-0.0076
,,,0.00011,-0.0068
,,,0.000112,-0.0072
,,,0.000114,-0.0084
,,,0.000116,-0.008
,,,0.000118,-0.0076
,,,0.00012,-0.0072
,,,0.000122,-0.0072
,,,0.000124,-0.0076
,,,0.000126,-0.008
,,,0.000128,-0.0076
,,,0.00013,-0.0084
,,,0.000132,-0.008
,,,0.000134,-0.0072
,,,0.000136,-0.0076
,,,0.000138,-0.0068
,,,0.00014,-0.008
,,,0.000142,-0.0084
,,,0.000144,-0.0076
,,,0.000146,-0.0076
,,,0.000148,-0.0068
,,,0.00015,-0.0068
,,,0.000152,-0.0072
,,,0.000154,-0.0072
,,,0.000156,-0.008
,,,0.000158,-0.0076
,,,0.00016,-0.008
,,,0.000162,-0.0072
,,,0.000164,-0.0068
,,,0.000166,-0.0064
,,,0.000168,-0.0072
,,,0.00017,-0.0072
,,,0.000172,-0.0076
,,,0.000174,-0.0072
,,,0.000176,-0.0072
,,,0.000178,-0.0072
,,,0.00018,-0.0064
,,,0.000182,-0.0064
,,,0.000184,-0.008
,,,0.000186,-0.0068
,,,0.000188,-0.0076
,,,0.00019,-0.0068
,,,0.000192,-0.0064
,,,0.000194,-0.0068
,,,0.000196,-0.0068
,,,0.000198,-0.0072
,,,0.0002,-0.0072
,,,0.000202,-0.0072
,,,0.000204,-0.0068
,,,0.000206,-0.0064
,,,0.000208,-0.006
,,,0.00021,-0.0064
,,,0.000212,-0.0072
,,,0.000214,-0.0068
,,,0.000216,-0.0068
,,,0.000218,-0.0064
,,,0.00022,-0.006
,,,0.000222,-0.0064
,,,0.000224,-0.006
,,,0.000226,-0.0064
,,,0.000228,-0.0068
,,,0.00023,-0.0068
,,,0.000232,-0.0064
,,,0.000234,-0.006
,,,0.000236,-0.006
,,,0.000238,-0.006
,,,0.00024,-0.0056
,,,0.000242,-0.0072
,,,0.000244,-0.0064
,,,0.000246,-0.0068
,,,0.000248,-0.006
,,,0.00025,-0.0056
,,,0.000252,-0.0056
,,,0.000254,-0.0064
,,,0.000256,-0.006
,,,0.000258,-0.0068
,,,0.00026,-0.0064
,,,0.000262,-0.006
,,,0.000264,-0.006
,,,0.000266,-0.0052
,,,0.000268,-0.0056
,,,0.00027,-0.0068
,,,0.000272,-0.006
,,,0.000274,-0.0064
,,,0.000276,-0.0056
,,,0.000278,-0.0052
,,,0.00028,-0.006
,,,0.000282,-0.0052
,,,0.000284,-0.006
,,,0.000286,-0.0064
,,,0.000288,-0.006
,,,0.00029,-0.0056
,,,0.000292,-0.0052
,,,0.000294,-0.0052
,,,0.000296,-0.0056
,,,0.000298,-0.0056
,,,0.0003,-0.006
,,,0.000302,-0.0056
,,,0.000304,-0.0056
,,,0.000306,-0.0052
,,,0.000308,-0.0048
,,,0.00031,-0.0048
,,,0.000312,-0.0056
,,,0.000314,-0.006
,,,0.000316,-0.0056
,,,0.000318,-0.0048
,,,0.00032,-0.004
,,,0.000322,-0.004
,,,0.000324,-0.0044
,,,0.000326,-0.0044
,,,0.000328,-0.006
,,,0.00033,-0.0052
,,,0.000332,-0.0052
,,,0.000334,-0.0044
,,,0.000336,-0.004
,,,0.000338,-0.0044
,,,0.00034,-0.0044
,,,0.000342,-0.0036
,,,0.000344,-0.0052
,,,0.000346,-0.004
,,,0.000348,-0.004
,,,0.00035,-0.004
,,,0.000352,-0.0036
,,,0.000354,-0.0036
,,,0.000356,-0.0048
,,,0.000358,-0.004
,,,0.00036,-0.0044
,,,0.000362,-0.0032
,,,0.000364,-0.0028
,,,0.000366,-0.0032
,,,0.000368,-0.0028
,,,0.00037,-0.0032
,,,0.000372,-0.0036
,,,0.000374,-0.0032
,,,0.000376,-0.0024
,,,0.000378,-0.0024
,,,0.00038,-0.002
,,,0.000382,-0.0024
,,,0.000384,-0.002
,,,0.000386,-0.0028
,,,0.000388,-0.0024
,,,0.00039,-0.002
,,,0.000392,-0.0016
,,,0.000394,-0.0016
,,,0.000396,-0.0012
,,,0.000398,-0.0024
,,,0.0004,-0.0024
,,,0.000402,-0.002
,,,0.000404,-0.0012
,,,0.000406,-0.0008
,,,0.000408,-0.0012
,,,0.00041,-0.0008
,,,0.000412,-0.0008
,,,0.000414,-0.002
,,,0.000416,-0.0012
,,,0.000418,-0.0012
,,,0.00042,-0.0004
,,,0.000422,0.0004
,,,0.000424,0
,,,0.000426,-0.0004
,,,0.000428,0
,,,0.00043,-0.0008
,,,0.000432,-0.0004
,,,0.000434,0.0004
,,,0.000436,0.0004
,,,0.000438,0.0012
,,,0.00044,0.0004
,,,0.000442,-0.0004
,,,0.000444,0.0008
,,,0.000446,0.0004
,,,0.000448,0.0016
,,,0.00045,0.002
,,,0.000452,0.0016
,,,0.000454,0.002
,,,0.000456,0.0016
,,,0.000458,0.0008
,,,0.00046,0.0012
,,,0.000462,0.0024
,,,0.000464,0.0028
,,,0.000466,0.0032
,,,0.000468,0.0028
,,,0.00047,0.0032
,,,0.000472,0.0028
,,,0.000474,0.0028
,,,0.000476,0.0028
,,,0.000478,0.0032
,,,0.00048,0.0044
,,,0.000482,0.0044
,,,0.000484,0.0032
,,,0.000486,0.004
,,,0.000488,0.0036
,,,0.00049,0.0044
,,,0.000492,0.0052
,,,0.000494,0.0052
,,,0.000496,0.0052
,,,0.000498,0.006
,,,0.0005,0.004
,,,0.000502,0.0048
,,,0.000504,0.0056
,,,0.000506,0.006
,,,0.000508,0.0068
,,,0.00051,0.0064
,,,0.000512,0.006
,,,0.000514,0.0068
,,,0.000516,0.0056
,,,0.000518,0.006
,,,0.00052,0.0072
,,,0.000522,0.0072
,,,0.000524,0.008
,,,0.000526,0.0072
,,,0.000528,0.0064
,,,0.00053,0.0076
,,,0.000532,0.0076
,,,0.000534,0.008
,,,0.000536,0.0084
,,,0.000538,0.0084
,,,0.00054,0.0092
,,,0.000542,0.0084
,,,0.000544,0.0084
,,,0.000546,0.0084
,,,0.000548,0.0096
,,,0.00055,0.01
,,,0.000552,0.0104
,,,0.000554,0.0104
,,,0.000556,0.0104
,,,0.000558,0.0096
,,,0.00056,0.01
,,,0.000562,0.0104
,,,0.000564,0.0108
,,,0.000566,0.0112
,,,0.000568,0.0116
,,,0.00057,0.0104
,,,0.000572,0.0116
,,,0.000574,0.0104
,,,0.000576,0.0116
,,,0.000578,0.0124
,,,0.00058,0.012
,,,0.000582,0.0124
,,,0.000584,0.0128
,,,0.000586,0.0112
,,,0.000588,0.012
,,,0.00059,0.012
,,,0.000592,0.0128
,,,0.000594,0.0136
,,,0.000596,0.0132
,,,0.000598,0.0128
,,,0.0006,0.0136
,,,0.000602,0.0128
,,,0.000604,0.0136
,,,0.000606,0.014
,,,0.000608,0.014
,,,0.00061,0.0148
,,,0.000612,0.0144
,,,0.000614,0.0136
,,,0.000616,0.0144
,,,0.000618,0.0144
,,,0.00062,0.0148
,,,0.000622,0.0152
,,,0.000624,0.0148
,,,0.000626,0.0152
,,,0.000628,0.0144
,,,0.00063,0.0148
,,,0.000632,0.0144
,,,0.000634,0.0152
,,,0.000636,0.016
,,,0.000638,0.0156
,,,0.00064,0.016
,,,0.000642,0.0156
,,,0.000644,0.0152
,,,0.000646,0.0156
,,,0.000648,0.016
,,,0.00065,0.0164
,,,0.000652,0.0164
,,,0.000654,0.0164
,,,0.000656,0.0152
,,,0.000658,0.016
,,,0.00066,0.0152
,,,0.000662,0.0164
,,,0.000664,0.0164
,,,0.000666,0.0156
,,,0.000668,0.0168
,,,0.00067,0.0164
,,,0.000672,0.0152
,,,0.000674,0.0156
,,,0.000676,0.0152
,,,0.000678,0.016
,,,0.00068,0.0168
,,,0.000682,0.0164
,,,0.000684,0.0156
,,,0.000686,0.0156
,,,0.000688,0.0152
,,,0.00069,0.0156
,,,0.000692,0.0156
,,,0.000694,0.0156
,,,0.000696,0.016
,,,0.000698,0.0152
,,,0.0007,0.014
,,,0.000702,0.0148
,,,0.000704,0.0148
,,,0.000706,0.0152
,,,0.000708,0.0148
,,,0.00071,0.0148
,,,0.000712,0.0148
,,,0.000714,0.0132
,,,0.000716,0.0136
,,,0.000718,0.0132
,,,0.00072,0.014
,,,0.000722,0.014
,,,0.000724,0.0136
,,,0.000726,0.0132
,,,0.000728,0.0132
,,,0.00073,0.0124
,,,0.000732,0.0124
,,,0.000734,0.0128
,,,0.000736,0.0124
,,,0.000738,0.0132
,,,0.00074,0.0124
,,,0.000742,0.0112
,,,0.000744,0.0116
,,,0.000746,0.0108
,,,0.000748,0.0112
,,,0.00075,0.0116
,,,0.000752,0.0104
,,,0.000754,0.0108
,,,0.000756,0.01
,,,0.000758,0.0092
,,,0.00076,0.0096
,,,0.000762,0.0096
,,,0.000764,0.0096
,,,0.000766,0.01
,,,0.000768,0.0096
,,,0.00077,0.0092
,,,0.000772,0.008
,,,0.000774,0.0076
,,,0.000776,0.008
,,,0.000778,0.008
,,,0.00078,0.008
,,,0.000782,0.0084
,,,0.000784,0.0072
,,,0.000786,0.0068
,,,0.000788,0.0068
,,,0.00079,0.0064
,,,0.000792,0.0068
,,,0.000794,0.0068
,,,0.000796,0.0064
,,,0.000798,0.0064
,,,0.0008,0.0048
,,,0.000802,0.0056
,,,0.000804,0.0048
,,,0.000806,0.006
,,,0.000808,0.006
,,,0.00081,0.0052
,,,0.000812,0.0052
,,,0.000814,0.0048
,,,0.000816,0.0044
,,,0.000818,0.0048
,,,0.00082,0.0044
,,,0.000822,0.0048
,,,0.000824,0.0052
,,,0.000826,0.0048
,,,0.000828,0.0032
,,,0.00083,0.0044
,,,0.000832,0.0036
,,,0.000834,0.0044
,,,0.000836,0.0048
,,,0.000838,0.004
,,,0.00084,0.0044
,,,0.000842,0.004
,,,0.000844,0.0028
,,,0.000846,0.0036
,,,0.000848,0.0036
,,,0.00085,0.0044
,,,0.000852,0.0044
,,,0.000854,0.0044
,,,0.000856,0.004
,,,0.000858,0.0036
,,,0.00086,0.0036
,,,0.000862,0.004
,,,0.000864,0.0044
,,,0.000866,0.0048
,,,0.000868,0.0052
,,,0.00087,0.0044
,,,0.000872,0.0044
,,,0.000874,0.004
,,,0.000876,0.0048
,,,0.000878,0.0052
,,,0.00088,0.0052
,,,0.000882,0.0052
,,,0.000884,0.0056
,,,0.000886,0.0044
,,,0.000888,0.0052
,,,0.00089,0.0052
,,,0.000892,0.006
,,,0.000894,0.0064
,,,0.000896,0.0064
,,,0.000898,0.006
,,,0.0009,0.0064
,,,0.000902,0.0056
,,,0.000904,0.006
,,,0.000906,0.0072
,,,0.000908,0.0068
,,,0.00091,0.0076
,,,0.000912,0.0072
,,,0.000914,0.006
,,,0.000916,0.0068
,,,0.000918,0.0064
,,,0.00092,0.0072
,,,0.000922,0.008
,,,0.000924,0.0076
,,,0.000926,0.008
,,,0.000928,0.0072
,,,0.00093,0.0064
,,,0.000932,0.0072
,,,0.000934,0.0076
,,,0.000936,0.008
,,,0.000938,0.0088
,,,0.00094,0.008
,,,0.000942,0.008
,,,0.000944,0.008
,,,0.000946,0.0072
,,,0.000948,0.0076
,,,0.00095,0.008
,,,0.000952,0.0084
,,,0.000954,0.0084
,,,0.000956,0.0076
,,,0.000958,0.0076
,,,0.00096,0.0072
,,,0.000962,0.008
,,,0.000964,0.0084
,,,0.000966,0.0076
,,,0.000968,0.0084
,,,0.00097,0.008
,,,0.000972,0.0064
,,,0.000974,0.0068
,,,0.000976,0.0068
,,,0.000978,0.0072
,,,0.00098,0.008
,,,0.000982,0.0076
,,,0.000984,0.0064
,,,0.000986,0.0068
,,,0.000988,0.0056
,,,0.00099,0.006
,,,0.000992,0.0064
,,,0.000994,0.0056
,,,0.000996,0.0064
,,,0.000998,0.006
,,,0.001,0.0048
,,,0.001002,0.0048
,,,0.001004,0.0048
,,,0.001006,0.0052
,,,0.001008,0.0052
,,,0.00101,0.0048
,,,0.001012,0.0048
,,,0.001014,0.0036
,,,0.001016,0.0036
,,,0.001018,0.0036
,,,0.00102,0.0036
,,,0.001022,0.0044
,,,0.001024,0.004
,,,0.001026,0.0036
,,,0.001028,0.0032
,,,0.00103,0.0024
,,,0.001032,0.0024
,,,0.001034,0.0024
,,,0.001036,0.0024
,,,0.001038,0.0028
,,,0.00104,0.0028
,,,0.001042,0.0012
,,,0.001044,0.002
,,,0.001046,0.0008
,,,0.001048,0.0016
,,,0.00105,0.002
,,,0.001052,0.0012
,,,0.001054,0.0016
,,,0.001056,0.0016
,,,0.001058,-0.0004
,,,0.00106,0.0008
,,,0.001062,0.0008
,,,0.001064,0.0012
,,,0.001066,0.0016
,,,0.001068,0.0008
,,,0.00107,0.0012
,,,0.001072,0.0008
,,,0.001074,0.0004
,,,0.001076,0.0008
,,,0.001078,0.0012
,,,0.00108,0.0008
,,,0.001082,0.0016
,,,0.001084,0.0012
,,,0.001086,0.0004
,,,0.001088,0.0008
,,,0.00109,0.0012
,,,0.001092,0.0016
,,,0.001094,0.0016
,,,0.001096,0.0012
,,,0.001098,0.0024
,,,0.0011,0.0008
,,,0.001102,0.0012
,,,0.001104,0.0004
,,,0.001106,0.0016
,,,0.001108,0.0024
,,,0.00111,0.002
,,,0.001112,0.002
,,,0.001114,0.0024
,,,0.001116,0.0016
,,,0.001118,0.0016
,,,0.00112,0.0016
,,,0.001122,0.002
,,,0.001124,0.002
,,,0.001126,0.0024
,,,0.001128,0.0008
,,,0.00113,0.0024
,,,0.001132,0.0016
,,,0.001134,0.002
,,,0.001136,0.0024
,,,0.001138,0.002
,,,0.00114,0.0028
,,,0.001142,0.002
,,,0.001144,0.0012
,,,0.001146,0.002
,,,0.001148,0.0016
,,,0.00115,0.0024
,,,0.001152,0.0028
,,,0.001154,0.002
,,,0.001156,0.002
,,,0.001158,0.0012
,,,0.00116,0.0008
,,,0.001162,0.0012
,,,0.001164,0.0016
,,,0.001166,0.0016
,,,0.001168,0.0016
,,,0.00117,0.0008
,,,0.001172,0
,,,0.001174,0.0004
,,,0.001176,0
,,,0.001178,0.0008
,,,0.00118,0.0008
,,,0.001182,0.0004
,,,0.001184,0.0004
,,,0.001186,-0.0008
,,,0.001188,-0.0008
,,,0.00119,-0.0012
,,,0.001192,-0.0004
,,,0.001194,-0.0004
,,,0.001196,-0.0008
,,,0.001198,-0.0008
